#job id,arrival time (sec),topology,shape,size,duration (sec)
681,480960.0,CLOS,1,1,60.0
682,481380.0,CLOS,16,16,42840.0
683,481620.0,CLOS,1,1,60.0
684,482700.0,CLOS,8,8,120.0
685,483240.0,CLOS,1,1,120.0
686,486240.0,CLOS,8,8,5940.0
687,488340.0,CLOS,8,8,2700.0
688,491160.0,CLOS,8,8,120.0
689,492360.0,CLOS,8,8,180.0
690,513660.0,CLOS,16,16,7020.0
691,514680.0,CLOS,2,2,300.0
692,514980.0,CLOS,2,2,60.0
693,515700.0,CLOS,2,2,60.0
694,516360.0,CLOS,4,4,0.0
695,516780.0,CLOS,4,4,2880.0
696,518400.0,CLOS,4,4,60.0
697,519900.0,CLOS,48,48,300.0
698,520020.0,CLOS,32,32,19860.0
699,520380.0,CLOS,48,48,2040.0
700,520680.0,CLOS,16,16,7560.0
701,522540.0,CLOS,48,48,3360.0
702,522720.0,CLOS,4,4,0.0
703,522960.0,CLOS,4,4,0.0
704,523320.0,CLOS,4,4,0.0
705,523440.0,CLOS,4,4,60.0
706,523500.0,CLOS,4,4,720.0
707,523980.0,CLOS,4,4,0.0
708,523980.0,CLOS,16,16,480.0
709,524160.0,CLOS,4,4,13980.0
710,524220.0,CLOS,4,4,60.0
711,524280.0,CLOS,16,16,248760.0
712,524280.0,CLOS,32,32,3060.0
713,524460.0,CLOS,4,4,60.0
714,524520.0,CLOS,8,8,1020.0
715,524820.0,CLOS,4,4,206820.0
716,525360.0,CLOS,4,4,0.0
717,525480.0,CLOS,4,4,60.0
718,525600.0,CLOS,1,1,60.0
719,525720.0,CLOS,4,4,1140.0
720,525900.0,CLOS,1,1,420.0
721,526200.0,CLOS,8,8,120.0
722,526500.0,CLOS,8,8,120.0
723,526620.0,CLOS,8,8,15960.0
724,526920.0,CLOS,8,8,120.0
725,527520.0,CLOS,48,48,14580.0
726,527940.0,CLOS,8,8,600.0
727,528120.0,CLOS,1,1,2520.0
728,528300.0,CLOS,8,8,600.0
729,528360.0,CLOS,8,8,480.0
730,528420.0,CLOS,8,8,23700.0
731,528420.0,CLOS,1,1,60.0
732,528660.0,CLOS,8,8,120.0
733,528720.0,CLOS,1,1,186840.0
734,529020.0,CLOS,1,1,188340.0
735,529020.0,CLOS,8,8,180.0
736,530880.0,CLOS,8,8,180.0
737,531120.0,CLOS,8,8,180.0
738,532980.0,CLOS,32,32,480.0
739,533340.0,CLOS,8,8,240.0
740,533820.0,CLOS,16,16,60.0
741,533880.0,CLOS,32,32,6000.0
742,533940.0,CLOS,1,1,120.0
743,534060.0,CLOS,8,8,360.0
744,534120.0,CLOS,1,1,2520.0
745,534180.0,CLOS,32,32,300.0
746,534420.0,CLOS,4,4,4080.0
747,534480.0,CLOS,8,8,600.0
748,534600.0,CLOS,64,64,1080.0
749,534720.0,CLOS,16,16,60.0
750,535140.0,CLOS,8,8,120.0
751,535320.0,CLOS,8,8,600.0
752,535380.0,CLOS,1,1,0.0
753,535380.0,CLOS,1,1,0.0
754,535380.0,CLOS,1,1,0.0
755,535380.0,CLOS,1,1,0.0
756,535980.0,CLOS,1,1,2400.0
757,535980.0,CLOS,8,8,9840.0
758,536520.0,CLOS,16,16,295920.0
759,537600.0,CLOS,1,1,60.0
760,537780.0,CLOS,1,1,2520.0
761,537900.0,CLOS,8,8,240.0
762,538260.0,CLOS,8,8,180.0
763,538380.0,CLOS,1,1,60.0
764,538560.0,CLOS,8,8,293820.0
765,538800.0,CLOS,1,1,120.0
766,538920.0,CLOS,8,8,1380.0
767,539100.0,CLOS,8,8,1200.0
768,539100.0,CLOS,1,1,840.0
769,539100.0,CLOS,64,64,480.0
770,539400.0,CLOS,1,1,2460.0
771,539700.0,CLOS,64,64,360.0
772,539820.0,CLOS,16,16,660.0
773,540120.0,CLOS,1,1,1200.0
774,540180.0,CLOS,32,32,56220.0
775,540420.0,CLOS,8,8,120.0
776,540600.0,CLOS,16,16,3180.0
777,540600.0,CLOS,8,8,240.0
778,540600.0,CLOS,1,1,1080.0
779,540720.0,CLOS,64,64,720.0
780,541140.0,CLOS,8,8,244680.0
781,541500.0,CLOS,64,64,1680.0
782,542160.0,CLOS,48,48,480.0
783,542700.0,CLOS,48,48,247440.0
784,542760.0,CLOS,8,8,180.0
785,543000.0,CLOS,1,1,960.0
786,543300.0,CLOS,1,1,180.0
787,543360.0,CLOS,64,64,16500.0
788,543780.0,CLOS,4,4,180.0
789,543840.0,CLOS,1,1,180.0
790,544200.0,CLOS,64,64,660.0
791,544200.0,CLOS,4,4,4440.0
792,544380.0,CLOS,1,1,180.0
793,544500.0,CLOS,1,1,2340.0
794,544560.0,CLOS,32,32,228420.0
795,545040.0,CLOS,4,4,40740.0
796,545100.0,CLOS,64,64,360.0
797,545100.0,CLOS,4,4,180.0
798,545520.0,CLOS,4,4,240.0
799,545580.0,CLOS,8,8,60.0
800,545760.0,CLOS,8,8,540.0
801,545880.0,CLOS,64,64,9600.0
802,546060.0,CLOS,64,64,360.0
803,546060.0,CLOS,64,64,720.0
804,546120.0,CLOS,4,4,5940.0
805,546420.0,CLOS,8,8,1560.0
806,546480.0,CLOS,4,4,180.0
807,546780.0,CLOS,64,64,360.0
808,546960.0,CLOS,1,1,70320.0
809,547620.0,CLOS,64,64,59280.0
810,548100.0,CLOS,64,64,6660.0
811,548760.0,CLOS,4,4,3060.0
812,549000.0,CLOS,16,16,0.0
813,549060.0,CLOS,16,16,60.0
814,549180.0,CLOS,4,4,180.0
815,549300.0,CLOS,2,2,3480.0
816,549420.0,CLOS,16,16,0.0
817,549540.0,CLOS,8,8,960.0
818,549600.0,CLOS,16,16,0.0
819,549960.0,CLOS,16,16,237780.0
820,550260.0,CLOS,4,4,180.0
821,550680.0,CLOS,24,24,60480.0
822,550680.0,CLOS,8,8,120.0
823,551040.0,CLOS,4,4,16020.0
824,551160.0,CLOS,2,2,3120.0
825,551520.0,CLOS,3,3,7200.0
826,552000.0,CLOS,8,8,180.0
827,552000.0,CLOS,4,4,89940.0
828,552000.0,CLOS,1,1,0.0
829,552180.0,CLOS,12,12,660.0
830,552300.0,CLOS,16,16,86400.0
831,552360.0,CLOS,8,8,180.0
832,553380.0,CLOS,8,8,180.0
833,553560.0,CLOS,12,12,19560.0
834,553740.0,CLOS,64,64,60.0
835,553740.0,CLOS,8,8,180.0
836,553860.0,CLOS,88,88,540.0
837,554040.0,CLOS,8,8,180.0
838,554280.0,CLOS,1,1,60.0
839,554280.0,CLOS,1,1,0.0
840,554280.0,CLOS,1,1,0.0
841,554280.0,CLOS,1,1,0.0
842,554700.0,CLOS,88,88,540.0
843,555480.0,CLOS,64,64,0.0
844,555720.0,CLOS,88,88,480.0
845,555900.0,CLOS,64,64,0.0
846,556200.0,CLOS,64,64,0.0
847,556380.0,CLOS,64,64,2340.0
848,556860.0,CLOS,88,88,60.0
849,557040.0,CLOS,8,8,0.0
850,557100.0,CLOS,88,88,60.0
851,557220.0,CLOS,64,64,12840.0
852,557580.0,CLOS,88,88,60.0
853,557940.0,CLOS,64,64,12360.0
854,558000.0,CLOS,88,88,60.0
855,558300.0,CLOS,88,88,300.0
856,558480.0,CLOS,8,8,240.0
857,558660.0,CLOS,64,64,360.0
858,558660.0,CLOS,64,64,30600.0
859,558900.0,CLOS,88,88,540.0
860,559380.0,CLOS,8,8,0.0
861,559800.0,CLOS,88,88,540.0
862,560580.0,CLOS,12,12,480.0
863,560640.0,CLOS,88,88,660.0
864,561240.0,CLOS,12,12,360.0
865,561300.0,CLOS,1,1,13200.0
866,561360.0,CLOS,1,1,60.0
867,561540.0,CLOS,88,88,480.0
868,562020.0,CLOS,12,12,46380.0
869,562680.0,CLOS,88,88,300.0
870,563220.0,CLOS,8,8,180.0
871,563220.0,CLOS,8,8,0.0
872,563340.0,CLOS,88,88,412620.0
873,563400.0,CLOS,8,8,0.0
874,563520.0,CLOS,8,8,180.0
875,563820.0,CLOS,8,8,3240.0
876,566340.0,CLOS,8,8,240.0
877,566640.0,CLOS,8,8,120.0
878,566700.0,CLOS,16,16,7500.0
879,566820.0,CLOS,16,16,44220.0
880,568020.0,CLOS,64,64,14640.0
881,568680.0,CLOS,8,8,180.0
882,568860.0,CLOS,8,8,420.0
883,568980.0,CLOS,496,496,120.0
884,569460.0,CLOS,8,8,240.0
885,569520.0,CLOS,8,8,180.0
886,569760.0,CLOS,496,496,180.0
887,569760.0,CLOS,8,8,180.0
888,570060.0,CLOS,8,8,180.0
889,570240.0,CLOS,64,64,3000.0
890,570360.0,CLOS,128,128,0.0
891,572220.0,CLOS,128,128,0.0
892,573120.0,CLOS,744,744,3600.0
893,573720.0,CLOS,64,64,14700.0
894,574500.0,CLOS,4,4,60.0
895,574560.0,CLOS,64,64,4380.0
896,574860.0,CLOS,8,8,0.0
897,574920.0,CLOS,120,120,2280.0
898,575220.0,CLOS,4,4,46740.0
899,575520.0,CLOS,8,8,0.0
900,576780.0,CLOS,8,8,0.0
901,577680.0,CLOS,8,8,32580.0
902,577920.0,CLOS,16,16,300.0
903,577980.0,CLOS,16,16,480.0
904,577980.0,CLOS,16,16,540.0
905,577980.0,CLOS,16,16,480.0
906,577980.0,CLOS,16,16,180.0
907,577980.0,CLOS,16,16,180.0
908,577980.0,CLOS,16,16,420.0
909,578400.0,CLOS,32,32,54480.0
910,578580.0,CLOS,32,32,3540.0
911,578580.0,CLOS,48,48,3540.0
912,605940.0,CLOS,1,1,1500.0
913,606420.0,CLOS,1,1,86400.0
914,611160.0,CLOS,64,64,1237860.0
915,616920.0,CLOS,64,64,4500.0
916,618000.0,CLOS,1,1,60.0
917,618420.0,CLOS,1,1,86400.0
918,622140.0,CLOS,1,1,2520.0
919,622380.0,CLOS,128,128,60.0
920,622980.0,CLOS,1,1,2520.0
921,623160.0,CLOS,64,64,4500.0
922,626460.0,CLOS,128,128,0.0
923,626880.0,CLOS,128,128,300.0
924,627240.0,CLOS,64,64,14700.0
925,627300.0,CLOS,504,504,660.0
926,628140.0,CLOS,128,128,240.0
927,628500.0,CLOS,128,128,120.0
928,628680.0,CLOS,128,128,120.0
929,629040.0,CLOS,8,8,180.0
930,629400.0,CLOS,256,256,240.0
931,629760.0,CLOS,8,8,180.0
932,630240.0,CLOS,256,256,240.0
933,630600.0,CLOS,8,8,120.0
934,630960.0,CLOS,256,256,0.0
935,631260.0,CLOS,256,256,360.0
936,631800.0,CLOS,256,256,420.0
937,633240.0,CLOS,64,64,2820.0
938,634020.0,CLOS,8,8,60.0
939,634380.0,CLOS,64,64,16200.0
940,637680.0,CLOS,64,64,1680.0
941,639480.0,CLOS,64,64,120.0
942,639660.0,CLOS,64,64,166980.0
943,654120.0,CLOS,1,1,2520.0
944,655200.0,CLOS,4,4,600.0
945,655800.0,CLOS,64,64,720.0
946,655920.0,CLOS,4,4,1140.0
947,657300.0,CLOS,6,6,1200.0
948,657480.0,CLOS,64,64,727980.0
949,658560.0,CLOS,6,6,37320.0
950,658680.0,CLOS,256,256,960.0
951,659280.0,CLOS,64,64,11040.0
952,663660.0,CLOS,8,8,180.0
953,664080.0,CLOS,256,256,540.0
954,664740.0,CLOS,256,256,300.0
955,665520.0,CLOS,512,512,151140.0
956,666900.0,CLOS,4,4,60.0
957,668280.0,CLOS,4,4,2220.0
958,668460.0,CLOS,4,4,2100.0
959,669120.0,CLOS,4,4,1560.0
960,670500.0,CLOS,4,4,180.0
961,671220.0,CLOS,4,4,3060.0
962,673800.0,CLOS,8,8,1500.0
963,674340.0,CLOS,16,16,900.0
964,674340.0,CLOS,16,16,840.0
965,674340.0,CLOS,16,16,900.0
966,674340.0,CLOS,16,16,900.0
967,674400.0,CLOS,16,16,720.0
968,674400.0,CLOS,16,16,420.0
969,674400.0,CLOS,16,16,660.0
970,674400.0,CLOS,8,8,0.0
971,675480.0,CLOS,128,128,300.0
972,676380.0,CLOS,128,128,39300.0
973,701040.0,CLOS,16,16,360.0
974,701640.0,CLOS,8,8,0.0
975,702120.0,CLOS,8,8,480.0
976,702900.0,CLOS,2,2,420.0
977,703140.0,CLOS,8,8,1260.0
978,703440.0,CLOS,4,4,0.0
979,707040.0,CLOS,4,4,60.0
980,707220.0,CLOS,4,4,480.0
981,707820.0,CLOS,4,4,0.0
982,708000.0,CLOS,4,4,60.0
983,708420.0,CLOS,4,4,120.0
984,708720.0,CLOS,4,4,180.0
985,709020.0,CLOS,4,4,420.0
986,709740.0,CLOS,4,4,420.0
987,710820.0,CLOS,1,1,2460.0
988,711960.0,CLOS,4,4,960.0
989,713640.0,CLOS,4,4,240.0
990,713940.0,CLOS,4,4,480.0
991,714600.0,CLOS,4,4,60.0
992,714840.0,CLOS,4,4,180.0
993,715140.0,CLOS,4,4,120.0
994,715260.0,CLOS,2,2,0.0
995,715380.0,CLOS,4,4,420.0
996,715920.0,CLOS,4,4,660.0
997,716760.0,CLOS,4,4,360.0
998,717240.0,CLOS,4,4,1680.0
999,717960.0,CLOS,8,8,1620.0
1000,718680.0,CLOS,8,8,60.0
1001,719400.0,CLOS,8,8,60.0
1002,719580.0,CLOS,4,4,780.0
1003,720000.0,CLOS,8,8,60.0
1004,720360.0,CLOS,8,8,660.0
1005,721500.0,CLOS,8,8,300.0
1006,722100.0,CLOS,8,8,300.0
1007,722760.0,CLOS,8,8,360.0
1008,723240.0,CLOS,1,1,120.0
1009,724380.0,CLOS,8,8,300.0
1010,724920.0,CLOS,8,8,3360.0
1011,725580.0,CLOS,8,8,660.0
1012,726360.0,CLOS,8,8,180.0
1013,729060.0,CLOS,8,8,900.0
1014,729060.0,CLOS,16,16,1800.0
1015,729120.0,CLOS,16,16,1620.0
1016,729120.0,CLOS,16,16,1620.0
1017,729120.0,CLOS,16,16,1680.0
1018,729120.0,CLOS,16,16,1800.0
1019,729120.0,CLOS,16,16,1800.0
1020,729120.0,CLOS,16,16,1800.0
1021,729660.0,CLOS,8,8,4200.0
1022,731100.0,CLOS,64,64,480.0
1023,731700.0,CLOS,64,64,2520.0
1024,732960.0,CLOS,8,8,1740.0
1025,734340.0,CLOS,8,8,4980.0
1026,734340.0,CLOS,64,64,180.0
1027,734700.0,CLOS,64,64,240.0
1028,734700.0,CLOS,8,8,840.0
1029,735120.0,CLOS,64,64,240.0
1030,735540.0,CLOS,64,64,66300.0
1031,735720.0,CLOS,8,8,180.0
1032,737580.0,CLOS,8,8,1560.0
1033,738420.0,CLOS,8,8,1560.0
1034,738960.0,CLOS,8,8,1620.0
1035,741180.0,CLOS,6,6,300.0
1036,741600.0,CLOS,6,6,37320.0
1037,742260.0,CLOS,8,8,5460.0
1038,743220.0,CLOS,16,16,1860.0
1039,743280.0,CLOS,16,16,1860.0
1040,743280.0,CLOS,16,16,1740.0
1041,743640.0,CLOS,8,8,720.0
1042,744540.0,CLOS,8,8,120.0
1043,745380.0,CLOS,8,8,1860.0
1044,747300.0,CLOS,8,8,420.0
1045,748020.0,CLOS,8,8,5040.0
1046,748200.0,CLOS,8,8,540.0
1047,749160.0,CLOS,8,8,480.0
1048,750000.0,CLOS,8,8,1020.0
1049,751380.0,CLOS,64,64,58680.0
1050,772980.0,CLOS,32,32,7320.0
1051,779040.0,CLOS,1,1,2460.0
1052,780420.0,CLOS,32,32,173340.0
1053,781560.0,CLOS,16,16,1620.0
1054,782340.0,CLOS,12,12,660.0
1055,782580.0,CLOS,16,16,86400.0
1056,782760.0,CLOS,8,8,1140.0
1057,782940.0,CLOS,8,8,540.0
1058,783240.0,CLOS,8,8,720.0
1059,783240.0,CLOS,16,16,1440.0
1060,783480.0,CLOS,8,8,240.0
1061,783600.0,CLOS,12,12,300.0
1062,784140.0,CLOS,8,8,812040.0
1063,784200.0,CLOS,8,8,360.0
1064,784200.0,CLOS,12,12,24300.0
1065,784380.0,CLOS,1,1,2100.0
1066,784560.0,CLOS,1,1,960.0
1067,784800.0,CLOS,16,16,20940.0
1068,784860.0,CLOS,8,8,300.0
1069,785040.0,CLOS,8,8,3180.0
1070,785580.0,CLOS,8,8,120.0
1071,785760.0,CLOS,8,8,180.0
1072,785940.0,CLOS,8,8,300.0
1073,786840.0,CLOS,1,1,60.0
1074,786900.0,CLOS,8,8,720.0
1075,787080.0,CLOS,1,1,720.0
1076,787680.0,CLOS,16,16,120.0
1077,788040.0,CLOS,48,48,420.0
1078,788280.0,CLOS,2,2,98460.0
1079,788400.0,CLOS,8,8,180.0
1080,788460.0,CLOS,16,16,360.0
1081,789060.0,CLOS,8,8,9180.0
1082,789720.0,CLOS,12,12,14640.0
1083,789840.0,CLOS,1,1,18000.0
1084,790740.0,CLOS,48,48,120.0
1085,791100.0,CLOS,8,8,14580.0
1086,791340.0,CLOS,48,48,6300.0
1087,791520.0,CLOS,32,32,60.0
1088,791640.0,CLOS,16,16,240.0
1089,792060.0,CLOS,16,16,240.0
1090,792360.0,CLOS,16,16,360.0
1091,792780.0,CLOS,16,16,1560.0
1092,793860.0,CLOS,32,32,0.0
1093,794100.0,CLOS,32,32,0.0
1094,794460.0,CLOS,32,32,0.0
1095,794880.0,CLOS,16,16,1680.0
1096,796020.0,CLOS,64,64,60.0
1097,796020.0,CLOS,64,64,60.0
1098,796320.0,CLOS,64,64,600.0
1099,796380.0,CLOS,64,64,480.0
1100,796440.0,CLOS,16,16,360.0
1101,797040.0,CLOS,64,64,4980.0
1102,797040.0,CLOS,64,64,4920.0
1103,797280.0,CLOS,1,1,2040.0
1104,797460.0,CLOS,8,8,1020.0
1105,797520.0,CLOS,16,16,60.0
1106,797640.0,CLOS,16,16,360.0
1107,798180.0,CLOS,8,8,240.0
1108,798300.0,CLOS,8,8,180.0
1109,798540.0,CLOS,8,8,120.0
1110,798540.0,CLOS,8,8,120.0
1111,799920.0,CLOS,64,64,2040.0
1112,800040.0,CLOS,4,4,120.0
1113,800220.0,CLOS,4,4,60.0
1114,800460.0,CLOS,4,4,0.0
1115,800580.0,CLOS,8,8,0.0
1116,800700.0,CLOS,48,48,360.0
1117,801120.0,CLOS,4,4,0.0
1118,801120.0,CLOS,4,4,0.0
1119,801180.0,CLOS,48,48,2160.0
1120,801240.0,CLOS,16,16,360.0
1121,801240.0,CLOS,8,8,360.0
1122,801420.0,CLOS,4,4,0.0
1123,801600.0,CLOS,8,8,540.0
1124,801660.0,CLOS,8,8,8640.0
1125,801660.0,CLOS,2,2,120.0
1126,802020.0,CLOS,2,2,300.0
1127,802080.0,CLOS,2,2,300.0
1128,802260.0,CLOS,8,8,120.0
1129,802440.0,CLOS,2,2,4140.0
1130,802500.0,CLOS,8,8,960.0
1131,802860.0,CLOS,32,32,9000.0
1132,802860.0,CLOS,32,32,1860.0
1133,802860.0,CLOS,32,32,9900.0
1134,802860.0,CLOS,1,1,600.0
1135,802920.0,CLOS,32,32,12780.0
1136,802920.0,CLOS,32,32,10980.0
1137,802920.0,CLOS,16,16,10440.0
1138,802920.0,CLOS,32,32,10860.0
1139,802920.0,CLOS,32,32,11820.0
1140,803160.0,CLOS,1,1,85260.0
1141,803400.0,CLOS,48,48,6000.0
1142,803640.0,CLOS,8,8,180.0
1143,804000.0,CLOS,16,16,120.0
1144,804420.0,CLOS,12,12,17280.0
1145,804480.0,CLOS,4,4,0.0
1146,804720.0,CLOS,8,8,0.0
1147,804840.0,CLOS,4,4,0.0
1148,805140.0,CLOS,16,16,120.0
1149,805260.0,CLOS,8,8,720.0
1150,805560.0,CLOS,8,8,2100.0
1151,805800.0,CLOS,16,16,60.0
1152,806040.0,CLOS,64,64,58680.0
1153,806280.0,CLOS,4,4,0.0
1154,806340.0,CLOS,8,8,360.0
1155,806460.0,CLOS,8,8,300.0
1156,806760.0,CLOS,8,8,120.0
1157,806880.0,CLOS,4,4,8880.0
1158,806940.0,CLOS,8,8,1380.0
1159,806940.0,CLOS,4,4,60.0
1160,807120.0,CLOS,32,32,60.0
1161,807120.0,CLOS,8,8,300.0
1162,807420.0,CLOS,32,32,900.0
1163,807480.0,CLOS,2,2,180.0
1164,807480.0,CLOS,2,2,780.0
1165,807540.0,CLOS,32,32,8880.0
1166,807660.0,CLOS,8,8,420.0
1167,807720.0,CLOS,16,16,180.0
1168,808020.0,CLOS,16,16,60.0
1169,808260.0,CLOS,32,32,60.0
1170,808320.0,CLOS,2,2,300.0
1171,808380.0,CLOS,2,2,600.0
1172,808440.0,CLOS,8,8,540.0
1173,808440.0,CLOS,32,32,840.0
1174,808620.0,CLOS,32,32,300.0
1175,808740.0,CLOS,16,16,960.0
1176,808740.0,CLOS,8,8,26280.0
1177,808980.0,CLOS,8,8,18000.0
1178,808980.0,CLOS,32,32,1140.0
1179,809100.0,CLOS,8,8,180.0
1180,809460.0,CLOS,2,2,0.0
1181,809520.0,CLOS,48,48,2040.0
1182,809520.0,CLOS,2,2,360.0
1183,809700.0,CLOS,8,8,3900.0
1184,809820.0,CLOS,8,8,3480.0
1185,810000.0,CLOS,2,2,60.0
1186,810060.0,CLOS,32,32,11700.0
1187,810120.0,CLOS,32,32,10860.0
1188,810180.0,CLOS,64,64,52200.0
1189,810360.0,CLOS,32,32,193620.0
1190,810420.0,CLOS,8,8,180.0
1191,811620.0,CLOS,48,48,420.0
1192,811860.0,CLOS,8,8,1560.0
1193,812220.0,CLOS,48,48,300.0
1194,812580.0,CLOS,8,8,240.0
1195,812580.0,CLOS,48,48,3600.0
1196,812940.0,CLOS,8,8,180.0
1197,813540.0,CLOS,256,256,1500.0
1198,813600.0,CLOS,8,8,180.0
1199,813720.0,CLOS,8,8,180.0
1200,814080.0,CLOS,4,4,0.0
1201,814740.0,CLOS,4,4,163440.0
1202,815820.0,CLOS,256,256,2400.0
1203,816060.0,CLOS,8,8,2100.0
1204,816240.0,CLOS,48,48,300.0
1205,816540.0,CLOS,4,4,60.0
1206,816660.0,CLOS,48,48,480.0
1207,817080.0,CLOS,16,16,780.0
1208,817200.0,CLOS,48,48,780.0
1209,817260.0,CLOS,256,256,2340.0
1210,817500.0,CLOS,16,16,480.0
1211,817560.0,CLOS,32,32,8880.0
1212,817920.0,CLOS,4,4,31680.0
1213,818040.0,CLOS,16,16,420.0
1214,818100.0,CLOS,48,48,360.0
1215,818160.0,CLOS,8,8,780.0
1216,818160.0,CLOS,8,8,8580.0
1217,818340.0,CLOS,32,32,18480.0
1218,818340.0,CLOS,8,8,180.0
1219,818520.0,CLOS,16,16,120.0
1220,818520.0,CLOS,48,48,48300.0
1221,818760.0,CLOS,16,16,180.0
1222,818940.0,CLOS,16,16,720.0
1223,819480.0,CLOS,2,2,0.0
1224,819600.0,CLOS,1,1,420.0
1225,819660.0,CLOS,16,16,1680.0
1226,819900.0,CLOS,2,2,0.0
1227,820080.0,CLOS,1,1,60.0
1228,820740.0,CLOS,8,8,1620.0
1229,820920.0,CLOS,16,16,180.0
1230,821220.0,CLOS,256,256,60.0
1231,821640.0,CLOS,8,8,660.0
1232,821820.0,CLOS,8,8,180.0
1233,822060.0,CLOS,256,256,180.0
1234,822120.0,CLOS,8,8,180.0
1235,822540.0,CLOS,1,1,0.0
1236,822540.0,CLOS,8,8,180.0
1237,822600.0,CLOS,12,12,32580.0
1238,822660.0,CLOS,256,256,360.0
1239,823860.0,CLOS,256,256,540.0
1240,824580.0,CLOS,256,256,420.0
1241,825060.0,CLOS,256,256,60.0
1242,825300.0,CLOS,256,256,360.0
1243,826860.0,CLOS,8,8,120.0
1244,828060.0,CLOS,8,8,240.0
1245,830160.0,CLOS,8,8,180.0
1246,830520.0,CLOS,8,8,180.0
1247,830580.0,CLOS,32,32,360.0
1248,831000.0,CLOS,32,32,9780.0
1249,832560.0,CLOS,32,32,9780.0
1250,832680.0,CLOS,32,32,360.0
1251,832980.0,CLOS,32,32,14640.0
1252,833160.0,CLOS,56,56,2160.0
1253,835380.0,CLOS,64,64,61200.0
1254,862920.0,CLOS,32,32,180.0
1255,863220.0,CLOS,32,32,6900.0
1256,863940.0,CLOS,4,4,60.0
1257,864900.0,CLOS,4,4,0.0
1258,865920.0,CLOS,16,16,3720.0
1259,866880.0,CLOS,8,8,29040.0
1260,866940.0,CLOS,1,1,780.0
1261,866940.0,CLOS,8,8,109920.0
1262,866940.0,CLOS,48,48,600.0
1263,867660.0,CLOS,48,48,2700.0
1264,867660.0,CLOS,2,2,720.0
1265,867720.0,CLOS,1,1,60.0
1266,868140.0,CLOS,2,2,60.0
1267,868140.0,CLOS,2,2,60.0
1268,868200.0,CLOS,8,8,600.0
1269,868320.0,CLOS,2,2,420.0
1270,868500.0,CLOS,256,256,840.0
1271,868620.0,CLOS,1,1,420.0
1272,868680.0,CLOS,1,1,420.0
1273,868680.0,CLOS,1,1,5220.0
1274,868740.0,CLOS,1,1,6300.0
1275,868920.0,CLOS,8,8,180.0
1276,868980.0,CLOS,32,32,8940.0
1277,869040.0,CLOS,2,2,180.0
1278,869460.0,CLOS,8,8,31200.0
1279,869520.0,CLOS,1,1,420.0
1280,869580.0,CLOS,256,256,900.0
1281,869760.0,CLOS,8,8,189180.0
1282,870000.0,CLOS,16,16,11040.0
1283,870300.0,CLOS,2,2,0.0
1284,870360.0,CLOS,8,8,660.0
1285,870360.0,CLOS,8,8,540.0
1286,870480.0,CLOS,48,48,1200.0
1287,870600.0,CLOS,4,4,0.0
1288,870720.0,CLOS,1,1,420.0
1289,871020.0,CLOS,32,32,9840.0
1290,871080.0,CLOS,8,8,180.0
1291,871140.0,CLOS,8,8,180.0
1292,871200.0,CLOS,256,256,480.0
1293,871200.0,CLOS,1,1,60.0
1294,871680.0,CLOS,4,4,0.0
1295,871740.0,CLOS,48,48,6900.0
1296,871800.0,CLOS,256,256,780.0
1297,871860.0,CLOS,2,2,0.0
1298,871860.0,CLOS,1,1,420.0
1299,872160.0,CLOS,4,4,14460.0
1300,872340.0,CLOS,1,1,60.0
1301,872580.0,CLOS,2,2,0.0
1302,872880.0,CLOS,2,2,60.0
1303,873240.0,CLOS,2,2,0.0
1304,873420.0,CLOS,8,8,0.0
1305,873480.0,CLOS,8,8,12180.0
1306,873600.0,CLOS,16,16,360.0
1307,873780.0,CLOS,256,256,600.0
1308,873900.0,CLOS,8,8,0.0
1309,873960.0,CLOS,1,1,300.0
1310,874080.0,CLOS,16,16,1740.0
1311,874200.0,CLOS,8,8,1560.0
1312,874560.0,CLOS,256,256,240.0
1313,874860.0,CLOS,256,256,240.0
1314,875040.0,CLOS,1,1,240.0
1315,875100.0,CLOS,2,2,0.0
1316,875400.0,CLOS,2,2,0.0
1317,875400.0,CLOS,256,256,120.0
1318,875580.0,CLOS,32,32,60.0
1319,875940.0,CLOS,32,32,300.0
1320,876660.0,CLOS,8,8,840.0
1321,877020.0,CLOS,32,32,9720.0
1322,877560.0,CLOS,2,2,300.0
1323,877620.0,CLOS,8,8,180.0
1324,877800.0,CLOS,2,2,120.0
1325,877800.0,CLOS,8,8,0.0
1326,878040.0,CLOS,8,8,3600.0
1327,878340.0,CLOS,8,8,420.0
1328,878640.0,CLOS,32,32,60.0
1329,878760.0,CLOS,48,48,77580.0
1330,878880.0,CLOS,1,1,780.0
1331,878880.0,CLOS,8,8,120.0
1332,879060.0,CLOS,32,32,180.0
1333,880800.0,CLOS,256,256,720.0
1334,881100.0,CLOS,8,8,300.0
1335,881520.0,CLOS,8,8,1560.0
1336,881520.0,CLOS,8,8,120.0
1337,881640.0,CLOS,256,256,540.0
1338,881700.0,CLOS,8,8,360.0
1339,882120.0,CLOS,8,8,70620.0
1340,882300.0,CLOS,256,256,420.0
1341,882480.0,CLOS,2,2,4140.0
1342,882540.0,CLOS,256,256,420.0
1343,882900.0,CLOS,256,256,60.0
1344,882960.0,CLOS,8,8,840.0
1345,883080.0,CLOS,256,256,420.0
1346,883200.0,CLOS,8,8,180.0
1347,883320.0,CLOS,256,256,660.0
1348,883320.0,CLOS,8,8,420.0
1349,883440.0,CLOS,2,2,120.0
